1985,Kansas City Royals,AL,Onix Concepcion,250000.00
1985,Kansas City Royals,AL,Mark Gubicza,115000.00
1985,Kansas City Royals,AL,Danny Jackson,95000.00
1985,Kansas City Royals,AL,Lynn Jones,202500.00
1985,Kansas City Royals,AL,Mike Jones,100000.00
1985,Kansas City Royals,AL,Steve Balboni,205000.00
1985,Los Angeles Dodgers,NL,Mike Marshall,333000.00
1985,Los Angeles Dodgers,NL,Al Oliver,750000.00
1985,Los Angeles Dodgers,NL,Tom Niedenfuer,370000.00
1985,Los Angeles Dodgers,NL,Steve Yeager,500000.00
1985,Los Angeles Dodgers,NL,Alejandro Pena,350000.00
1985,Los Angeles Dodgers,NL,Bill Russell,450000.00
1985,Los Angeles Dodgers,NL,Steve Sax,465000.00
1985,Los Angeles Dodgers,NL,Mike Scioscia,435000.00
1985,Los Angeles Dodgers,NL,Fernando Valenzuela,1200000.00
1985,Los Angeles Dodgers,NL,Terry Whitfield,316667.00
1985,Los Angeles Dodgers,NL,Bob Welch,643750.00
1985,Los Angeles Dodgers,NL,Jerry Reuss,980000.00
1985,Los Angeles Dodgers,NL,Candy Maldonado,140000.00
1985,Los Angeles Dodgers,NL,Bob Bailor,330000.00
1985,Los Angeles Dodgers,NL,Greg Brock,150000.00
1985,Los Angeles Dodgers,NL,Carlos Diaz,120000.00
1985,Los Angeles Dodgers,NL,Mariano Duncan,60000.00
1985,Los Angeles Dodgers,NL,Pedro Guerrero,1270000.00
1985,Los Angeles Dodgers,NL,Orel Hershiser,212000.00
1985,Los Angeles Dodgers,NL,Rick Honeycutt,705000.00
1985,Los Angeles Dodgers,NL,Jay Johnstone,150000.00
1985,Los Angeles Dodgers,NL,Ken Landreaux,537500.00
1985,Los Angeles Dodgers,NL,Dave Goltz,500000.00
1985,Milwaukee Brewers,AL,Ben Oglivie,560000.00
1985,Milwaukee Brewers,AL,Cecil Cooper,1176190.00
1985,Milwaukee Brewers,AL,Danny Darwin,565000.00
1985,Milwaukee Brewers,AL,Rollie Fingers,1065000.00
1985,Milwaukee Brewers,AL,Jim Gantner,687500.00
1985,Milwaukee Brewers,AL,Moose Haas,679167.00
1985,Milwaukee Brewers,AL,Teddy Higuera,60000.00
1985,Milwaukee Brewers,AL,Paul Householder,215000.00
1985,Milwaukee Brewers,AL,Rick Manning,510000.00
1985,Milwaukee Brewers,AL,Bob McClure,480000.00
1985,Milwaukee Brewers,AL,Bill Schroeder,100000.00
1985,Milwaukee Brewers,AL,Charlie Moore,365000.00
1985,Milwaukee Brewers,AL,Ray Burris,581250.00
1985,Milwaukee Brewers,AL,Ed Romero,290000.00
1985,Milwaukee Brewers,AL,Pete Vuckovich,540000.00
1985,Milwaukee Brewers,AL,Rick Waits,460000.00
1985,Milwaukee Brewers,AL,Robin Yount,1000000.00
1985,Milwaukee Brewers,AL,Paul Molitor,950000.00
1985,Milwaukee Brewers,AL,Ted Simmons,1000000.00
1985,Minnesota Twins,AL,John Castino,550000.00
1985,Minnesota Twins,AL,Allan Anderson,62500.00
1985,Minnesota Twins,AL,Tom Brunansky,425000.00
1985,Minnesota Twins,AL,Frank Viola,375000.00
1985,Minnesota Twins,AL,John Butcher,320000.00
1985,Minnesota Twins,AL,Ron Davis,650000.00
1985,Minnesota Twins,AL,Dave Engle,215000.00
1985,Minnesota Twins,AL,Pete Filson,120000.00
1985,Minnesota Twins,AL,Gary Gaetti,415000.00
1985,Minnesota Twins,AL,Kent Hrbek,560000.00
1985,Minnesota Twins,AL,Tim Laudner,145000.00
1985,Minnesota Twins,AL,Kirby Puckett,130000.00
1985,Minnesota Twins,AL,Mark Salas,60000.00
1985,Minnesota Twins,AL,Ken Schrom,150000.00
1985,Minnesota Twins,AL,Roy Smalley,728571.00
1985,Minnesota Twins,AL,Mike Smithson,335000.00
1985,Minnesota Twins,AL,Mickey Hatcher,293750.00
1985,Minnesota Twins,AL,Tim Teufel,110000.00
1985,Minnesota Twins,AL,Randy Bush,120000.00
1985,Montreal Expos,NL,Jim Wohlford,308333.00
1985,Montreal Expos,NL,Steve Nicosia,105000.00
1985,Montreal Expos,NL,Tim Raines,1200000.00
1985,Montreal Expos,NL,Jeff Reardon,850000.00
1985,Montreal Expos,NL,Bert Roberge,95000.00
1985,Montreal Expos,NL,Dan Schatzeder,375000.00
1985,Montreal Expos,NL,Bryn Smith,290000.00
1985,Montreal Expos,NL,U. L. Washington,650000.00
1985,Montreal Expos,NL,Gary Lucas,513500.00
1985,Montreal Expos,NL,Tim Wallach,565000.00
1985,Montreal Expos,NL,Vance Law,375000.00
1985,Montreal Expos,NL,Bill Gullickson,700000.00
1985,Montreal Expos,NL,Terry Francona,250000.00
1985,Montreal Expos,NL,Doug Flynn,350000.00
1985,Montreal Expos,NL,Brian Fisher,60000.00
1985,Montreal Expos,NL,Miguel Dilone,175000.00
1985,Montreal Expos,NL,Andre Dawson,1033333.00
1985,Montreal Expos,NL,Hubie Brooks,550000.00
1985,Montreal Expos,NL,David Palmer,375000.00
1985,Montreal Expos,NL,Charlie Lea,650000.00
1985,New York Mets,NL,Bruce Berenyi,325000.00
1985,New York Mets,NL,Tom Gorman,150000.00
1985,New York Mets,NL,Dwight Gooden,450000.00
1985,New York Mets,NL,Ron Gardenhire,100000.00
1985,New York Mets,NL,George Foster,1942857.00
1985,New York Mets,NL,Ron Darling,230000.00
1985,New York Mets,NL,Danny Heep,260000.00
1985,New York Mets,NL,Larry Bowa,525000.00
1985,New York Mets,NL,Rafael Santana,125000.00
1985,New York Mets,NL,Gary Carter,2028571.00
1985,New York Mets,NL,Keith Hernandez,1100000.00
1985,New York Mets,NL,Howard Johnson,115000.00
1985,New York Mets,NL,Ray Knight,560000.00
1985,New York Mets,NL,Ed Lynch,330000.00
1985,New York Mets,NL,Jesse Orosco,650000.00
1985,New York Mets,NL,Doug Sisk,275000.00
1985,New York Mets,NL,Rusty Staub,300000.00
1985,New York Mets,NL,Darryl Strawberry,516667.00
1985,New York Mets,NL,Mookie Wilson,591667.00
1985,New York Mets,NL,Wally Backman,200000.00
1985,New York Mets,NL,Roger McDowell,60000.00
1985,New York Yankees,AL,Ron Guidry,900000.00
1985,New York Yankees,AL,Butch Wynegar,550000.00
1985,New York Yankees,AL,Don Baylor,810000.00
1985,New York Yankees,AL,Dale Berra,477500.00
1985,New York Yankees,AL,Marty Bystrom,250000.00
1985,New York Yankees,AL,Ken Griffey,1075000.00
1985,New York Yankees,AL,Ron Hassey,425000.00
1985,New York Yankees,AL,Rickey Henderson,1470000.00
1985,New York Yankees,AL,Steve Kemp,1420000.00
1985,New York Yankees,AL,Don Mattingly,455000.00
1985,New York Yankees,AL,Ed Whitson,800000.00
1985,New York Yankees,AL,Joe Cowley,120000.00
1985,New York Yankees,AL,Dave Winfield,1795704.00
1985,New York Yankees,AL,Bob Meacham,100000.00
1985,New York Yankees,AL,Bob Shirley,637500.00
1985,New York Yankees,AL,Billy Sample,435000.00
1985,New York Yankees,AL,Dave Righetti,680000.00
1985,New York Yankees,AL,Willie Randolph,600000.00
1985,New York Yankees,AL,Phil Niekro,600000.00
1985,New York Yankees,AL,John Montefusco,637500.00
1985,Oakland Athletics,AL,Jay Howell,262500.00
1985,Oakland Athletics,AL,Rick Langford,608333.00
1985,Oakland Athletics,AL,Rob Picciolo,100000.00
1985,Oakland Athletics,AL,Tony Phillips,220000.00
1985,Oakland Athletics,AL,Mike Norris,283107.00
1985,Oakland Athletics,AL,Dwayne Murphy,845833.00
1985,Oakland Athletics,AL,Carney Lansford,900000.00
1985,Oakland Athletics,AL,Dave Kingman,1087500.00
1985,Oakland Athletics,AL,Tommy John,600000.00
1985,Oakland Athletics,AL,Tom Tellmann,207500.00
1985,Oakland Athletics,AL,Tim Birtsas,60000.00
1985,Oakland Athletics,AL,Steve Henderson,150000.00
1985,Oakland Athletics,AL,Steve McCatty,520000.00
1985,Oakland Athletics,AL,Dusty Baker,575000.00
1985,Oakland Athletics,AL,Bruce Bochte,350000.00
1985,Oakland Athletics,AL,Chris Codiroli,141500.00
1985,Oakland Athletics,AL,Dave Collins,700000.00
1985,Oakland Athletics,AL,Mike Davis,305000.00
1985,Oakland Athletics,AL,Keith Atherton,107333.00
1985,Oakland Athletics,AL,Alfredo Griffin,610000.00
1985,Oakland Athletics,AL,Mike Heath,425000.00
1985,Philadelphia Phillies,NL,Ozzie Virgil,350000.00
1985,Philadelphia Phillies,NL,Kevin Gross,140000.00
1985,Philadelphia Phillies,NL,Juan Samuel,240000.00
1985,Philadelphia Phillies,NL,Dave Rucker,220000.00
1985,Philadelphia Phillies,NL,Shane Rawley,700000.00
1985,Philadelphia Phillies,NL,Garry Maddox,820333.00
1985,Philadelphia Phillies,NL,Joe Lefebvre,310000.00
1985,Philadelphia Phillies,NL,Jerry Koosman,600000.00
1985,Philadelphia Phillies,NL,Alan Knicely,60000.00
1985,Philadelphia Phillies,NL,Mike Schmidt,2130300.00
1985,Philadelphia Phillies,NL,Greg Gross,350000.00
1985,Philadelphia Phillies,NL,Bo Diaz,620000.00
1985,Philadelphia Phillies,NL,John Denny,1109333.00
1985,Philadelphia Phillies,NL,Tim Corcoran,220000.00
1985,Philadelphia Phillies,NL,Steve Carlton,1075000.00
1985,Philadelphia Phillies,NL,Larry Andersen,250500.00
1985,Philadelphia Phillies,NL,Luis Aguayo,237000.00
1985,Philadelphia Phillies,NL,Von Hayes,500000.00
1985,Philadelphia Phillies,NL,Charles Hudson,192500.00
1985,Pittsburgh Pirates,NL,Joe Orsulak,60000.00
1985,Pittsburgh Pirates,NL,Tony Pena,1075000.00
1985,Pittsburgh Pirates,NL,Johnny Ray,632000.00
1985,Pittsburgh Pirates,NL,Rick Reuschel,200000.00
1985,Pittsburgh Pirates,NL,Rick Rhoden,645000.00
1985,Pittsburgh Pirates,NL,Rod Scurry,350000.00
1985,Pittsburgh Pirates,NL,Don Robinson,520000.00
1985,Pittsburgh Pirates,NL,Lee Tunnell,130000.00
1985,Pittsburgh Pirates,NL,Jason Thompson,1066667.00
1985,Pittsburgh Pirates,NL,Bill Almon,255000.00
1985,Pittsburgh Pirates,NL,Jim Morrison,232500.00
1985,Pittsburgh Pirates,NL,Jose DeLeon,155000.00
1985,Pittsburgh Pirates,NL,Cecilio Guante,150000.00
1985,Pittsburgh Pirates,NL,Andy Hassler,129166.00
1985,Pittsburgh Pirates,NL,Kent Tekulve,830000.00
1985,Pittsburgh Pirates,NL,Sixto Lezcano,425000.00
1985,Pittsburgh Pirates,NL,Bill Madlock,975500.00
1985,Pittsburgh Pirates,NL,Lee Mazzilli,600000.00
1985,Pittsburgh Pirates,NL,Larry McWilliams,796667.00
1985,San Diego Padres,NL,Graig Nettles,900000.00
1985,San Diego Padres,NL,Terry Kennedy,870000.00
1985,San Diego Padres,NL,Mark Thurmond,130000.00
1985,San Diego Padres,NL,Garry Templeton,1137000.00
1985,San Diego Padres,NL,Tim Stoddard,556250.00
1985,San Diego Padres,NL,Jerry Royster,325000.00
1985,San Diego Padres,NL,Kevin McReynolds,150000.00
1985,San Diego Padres,NL,Carmelo Martinez,140000.00
